transaction_id, customer_name, product_id, quantity, total_cost, transaction_date 
5109  , Marilyn Ramos       , 7     , 9  , 1487.67 , 2025-05-13
5110  , Dr. Nicole Martinez , 64    , 3  , 722.1   , 2025-04-09
5111  , Karen Howell        , 459   , 7  , 3358.91 , 2025-05-12
5112  , Bradley Welch       , 662   , 10 , 3191.26 , 2025-04-14
5113  , Emily Bryant        , 488   , 10 , 605.19  , 2025-04-22
5114  , Katherine Osborne   , 543   , 3  , 1267.6  , 2025-05-07
5115  , Nathan Henson       , 646   , 3  , 865.42  , 2025-04-07
5116  , Troy Case           , 959   , 2  , 480.08  , 2025-03-07
5117  , Stacey Meyer        , 997   , 2  , 471.04  , 2025-03-05
5118  , Cindy Morgan        , 951   , 5  , 1890.37 , 2025-03-25
5119  , Heather Walters     , 824   , 10 , 3242.09 , 2025-04-05
5120  , Michael Snow        , 493   , 2  , 897.84  , 2025-05-12
5121  , Casey Sanders       , 290   , 4  , 1094.54 , 2025-03-14
5122  , Mark Palmer         , 143   , 6  , 2721.92 , 2025-03-03
5123  , Samuel Combs        , 69    , 6  , 2062.2  , 2025-03-15
5124  , Courtney Simmons    , 409   , 10 , 4138.28 , 2025-03-11
5125  , Claire Thompson     , 948   , 5  , 1316.69 , 2025-05-06
5126  , Amy Johnson         , 597   , 5  , 276.29  , 2025-03-15
5127  , Caitlyn Austin      , 858   , 7  , 1868.64 , 2025-03-22
5128  , Glenn Mclaughlin    , 784   , 9  , 1973.17 , 2025-04-25
5129  , Christina Goodman   , 293   , 4  , 965.61  , 2025-03-30
5130  , Annette Duncan      , 1     , 8  , 572.08  , 2025-05-03
5131  , Heather Everett     , 332   , 2  , 256.35  , 2025-02-27
5132  , Beverly Sanders     , 178   , 8  , 3796.54 , 2025-02-14
5133  , Nancy Bryant        , 570   , 7  , 299.19  , 2025-04-05
5134  , Angela Garcia       , 71    , 8  , 1322.06 , 2025-03-01
5135  , Zachary Weaver      , 378   , 6  , 97.51   , 2025-04-08
5136  , Connie Crawford     , 220   , 3  , 1125.05 , 2025-04-01
5137  , Brandi Torres       , 895   , 4  , 1302.91 , 2025-02-19
5138  , Brian Hernandez Jr. , 872   , 9  , 2483.51 , 2025-03-24
5139  , Matthew Wyatt       , 721   , 3  , 242.76  , 2025-02-27
5140  , Jessica Brown       , 529   , 7  , 2287.65 , 2025-03-09
5141  , Andrew Sanchez      , 771   , 1  , 486.83  , 2025-03-28
5142  , Diane Mccormick     , 778   , 8  , 208.49  , 2025-02-19
5143  , Holly Davis         , 980   , 6  , 1298.39 , 2025-04-10
5144  , Debra Boyer         , 550   , 9  , 3786.37 , 2025-02-28
5145  , Regina Collins      , 635   , 7  , 1232.5  , 2025-05-11
5146  , John King           , 8     , 2  , 234.44  , 2025-04-25
5147  , Brian Morton        , 925   , 8  , 3992.68 , 2025-03-24
5148  , Patrick Christian   , 45    , 7  , 977.05  , 2025-03-22
5149  , David Wright        , 235   , 3  , 530.03  , 2025-03-23
5150  , Heather Ford        , 942   , 5  , 2445.71 , 2025-02-26
5151  , Kayla Walsh         , 45    , 7  , 977.05  , 2025-02-14
5152  , John Johnson        , 528   , 9  , 3534.63 , 2025-04-15
5153  , Ashley Lutz         , 683   , 10 , 2017.53 , 2025-03-06
5154  , Ryan Pearson        , 769   , 4  , 42.69   , 2025-03-24
5155  , Kristine Riggs      , 576   , 1  , 383.35  , 2025-04-02
5156  , Alvin Everett       , 589   , 6  , 388.38  , 2025-05-10
5157  , Kenneth Wade        , 659   , 2  , 727.63  , 2025-02-15
5158  , George Grant        , 432   , 9  , 2644.21 , 2025-05-05
5159  , Debbie Gray         , 479   , 2  , 918.3   , 2025-04-20
5160  , Robert Woodard      , 623   , 8  , 219.16  , 2025-03-17
5161  , Steven Lopez        , 441   , 1  , 93.0    , 2025-03-23
5162  , Mark Perry          , 270   , 6  , 2545.27 , 2025-02-24
5163  , Justin Sandoval     , 147   , 10 , 3045.94 , 2025-05-09
5164  , Christopher Santiago, 454   , 4  , 620.21  , 2025-04-25
5165  , Amber Larson        , 783   , 8  , 2216.04 , 2025-04-24
5166  , Miss Christine Perez, 11    , 4  , 915.71  , 2025-05-11
5167  , Olivia Andersen     , 513   , 4  , 52.59   , 2025-04-13
5168  , Sheila Williams     , 834   , 4  , 604.9   , 2025-02-20
5169  , Katrina Marsh       , 942   , 6  , 2934.85 , 2025-03-26
5170  , Tanner Bennett      , 934   , 3  , 700.2   , 2025-03-14
5171  , Michael Rojas       , 270   , 10 , 4242.12 , 2025-03-05
5172  , Phillip Contreras   , 514   , 4  , 729.13  , 2025-03-13
5173  , Ana Wilson          , 464   , 3  , 418.8   , 2025-04-12
5174  , Jill Jefferson      , 27    , 9  , 2934.06 , 2025-02-28
5175  , Anne Young          , 908   , 4  , 1300.12 , 2025-05-11
5176  , Abigail Moore       , 682   , 3  , 800.48  , 2025-02-21
5177  , Robert Hall         , 611   , 6  , 1644.6  , 2025-02-21
5178  , Heather Rhodes      , 909   , 5  , 534.76  , 2025-03-04
5179  , Leslie Nelson       , 980   , 7  , 1514.79 , 2025-02-22
5180  , Jillian Brooks      , 142   , 6  , 1760.29 , 2025-04-27
5181  , Matthew Walker      , 196   , 3  , 979.36  , 2025-04-18
5182  , Emily Benjamin      , 83    , 10 , 2505.97 , 2025-02-23
5183  , Peter Delacruz      , 21    , 8  , 693.2   , 2025-02-22
5184  , Karla Diaz          , 968   , 10 , 4031.73 , 2025-04-22
5185  , Marcus Cameron      , 232   , 9  , 1296.94 , 2025-05-12
5186  , Matthew Mora        , 844   , 6  , 1945.95 , 2025-05-13
5187  , Yesenia Martinez    , 920   , 8  , 2438.81 , 2025-04-29
5188  , Lisa Arnold         , 491   , 1  , 250.33  , 2025-04-11
5189  , Brenda Monroe       , 882   , 6  , 2991.22 , 2025-03-02
5190  , Megan Thompson      , 950   , 2  , 220.08  , 2025-04-21
5191  , Benjamin Johnson    , 348   , 6  , 2620.33 , 2025-04-08
5192  , Victor Neal         , 42    , 10 , 3215.16 , 2025-05-08
5193  , Jamie Rosario       , 922   , 6  , 179.01  , 2025-03-26
5194  , Mrs. Kelly Wallace MD, 639   , 2  , 710.84  , 2025-05-05
5195  , Kimberly Jones      , 70    , 10 , 4553.36 , 2025-04-21
5196  , Lori Lowery         , 638   , 6  , 1904.37 , 2025-03-18
5197  , April Buck          , 232   , 1  , 144.1   , 2025-05-05
5198  , Marcia Huber        , 522   , 1  , 42.94   , 2025-04-18
5199  , Michelle Glass      , 51    , 5  , 627.71  , 2025-04-15
5200  , Linda Chen          , 812   , 4  , 82.03   , 2025-02-20
5201  , Jessica Farley      , 512   , 5  , 71.99   , 2025-02-24
5202  , Edward Bridges      , 375   , 2  , 241.38  , 2025-05-03
5203  , Bobby Bowers        , 658   , 3  , 242.02  , 2025-03-19
5204  , Lori Crane          , 144   , 10 , 2268.92 , 2025-03-11
5205  , Valerie Salinas     , 729   , 3  , 1056.35 , 2025-05-10
5206  , Christine Cobb      , 304   , 6  , 427.62  , 2025-05-07
5207  , Caleb Porter        , 661   , 6  , 2781.34 , 2025-03-05
5208  , Nicholas Mcmahon    , 531   , 6  , 2709.29 , 2025-03-26
5209  , Kevin Phillips      , 25    , 10 , 1915.96 , 2025-05-11
5210  , Lauren Brown        , 725   , 5  , 236.63  , 2025-04-17
5211  , Jessica Medina      , 718   , 3  , 401.5   , 2025-03-18
5212  , Hector Joyce DDS    , 399   , 5  , 112.19  , 2025-05-13
5213  , Tammy Peterson      , 187   , 1  , 178.86  , 2025-04-08
5214  , Nichole Williams    , 828   , 5  , 517.1   , 2025-02-14
5215  , Billy Hall          , 567   , 5  , 377.06  , 2025-04-30
5216  , Heather Johns       , 3     , 2  , 245.58  , 2025-03-16
5217  , Cynthia Brady       , 757   , 3  , 603.64  , 2025-05-14
5218  , Kimberly Stokes     , 48    , 5  , 1381.69 , 2025-05-13
5219  , Jeffrey Roach       , 172   , 5  , 897.49  , 2025-03-23
5220  , William Chen        , 671   , 1  , 401.99  , 2025-03-04
5221  , Theresa Martinez    , 409   , 8  , 3310.63 , 2025-03-10
5222  , Jamie Richardson    , 975   , 4  , 999.63  , 2025-03-18
5223  , Melvin Johnson      , 383   , 9  , 2344.65 , 2025-03-04
5224  , Clarence Palmer     , 560   , 5  , 1907.84 , 2025-03-21
5225  , Aaron Armstrong     , 709   , 6  , 1616.45 , 2025-02-26
5226  , Christopher Anderson, 709   , 5  , 1347.04 , 2025-04-26
5227  , Anne Ward           , 473   , 7  , 1200.38 , 2025-03-23
5228  , Samantha Ferguson   , 224   , 7  , 256.01  , 2025-03-21
5229  , Jamie Ruiz          , 188   , 6  , 2375.3  , 2025-04-27
5230  , Kathleen Carr       , 32    , 5  , 216.62  , 2025-04-11
5231  , Betty Hayes         , 188   , 9  , 3562.95 , 2025-04-12
5232  , Deborah Berry       , 598   , 3  , 1279.36 , 2025-03-22
5233  , Michael Obrien      , 307   , 9  , 2886.1  , 2025-03-17
5234  , Adrienne Sanders    , 271   , 4  , 977.47  , 2025-04-29
5235  , Melissa Myers       , 854   , 1  , 458.46  , 2025-04-14
5236  , Sharon White        , 709   , 7  , 1885.86 , 2025-03-28
5237  , Jeffery Garcia      , 299   , 4  , 740.88  , 2025-02-25
5238  , Dwayne King         , 675   , 9  , 965.13  , 2025-04-01
5239  , Sherry Ortiz        , 249   , 9  , 1252.7  , 2025-04-13
5240  , Lynn Davis          , 370   , 8  , 532.08  , 2025-03-18
5241  , Nicholas Cross      , 388   , 7  , 2818.53 , 2025-04-07
5242  , Diana Hooper        , 210   , 2  , 390.86  , 2025-03-06
5243  , Richard Simon       , 682   , 5  , 1334.14 , 2025-04-19
5244  , Keith Gibson        , 352   , 10 , 4447.58 , 2025-04-21
5245  , Nicholas Willis     , 962   , 1  , 130.34  , 2025-03-15
5246  , Sarah Lee           , 99    , 2  , 409.94  , 2025-04-08
5247  , Sharon Lara         , 178   , 8  , 3796.54 , 2025-02-26
5248  , Kevin Willis        , 633   , 8  , 216.09  , 2025-05-10
5249  , Charles Morris      , 790   , 2  , 643.13  , 2025-02-22
5250  , Lauren Peters       , 227   , 5  , 1012.67 , 2025-02-25
5251  , Daniel Bauer        , 691   , 5  , 1731.15 , 2025-04-26
5252  , Sarah Conrad        , 607   , 2  , 700.73  , 2025-05-13
5253  , Amy Soto            , 283   , 4  , 1455.27 , 2025-05-03
5254  , Haley Stanley       , 573   , 10 , 3496.11 , 2025-02-20
5255  , Natasha Reyes       , 575   , 9  , 1403.36 , 2025-02-18
5256  , Michele Silva       , 637   , 2  , 496.15  , 2025-04-17
5257  , Kelly Espinoza      , 698   , 4  , 1722.54 , 2025-04-16
5258  , Mason Mooney        , 446   , 5  , 1973.64 , 2025-04-26
5259  , Samantha King       , 592   , 6  , 245.7   , 2025-03-22
5260  , Erin Guzman         , 846   , 3  , 166.93  , 2025-05-04
5261  , Ryan Potter         , 988   , 9  , 4290.6  , 2025-02-19
5262  , David Fisher        , 247   , 7  , 1622.85 , 2025-03-20
5263  , Brett Curry         , 835   , 8  , 2483.47 , 2025-03-11
5264  , Tara Reed           , 727   , 1  , 439.11  , 2025-02-15
5265  , Eddie Henderson     , 73    , 7  , 1004.56 , 2025-05-07
5266  , Brian Gibson        , 707   , 6  , 82.41   , 2025-03-24
5267  , Melissa Ward        , 628   , 6  , 2637.57 , 2025-03-24
5268  , Rachel Lopez        , 573   , 5  , 1748.05 , 2025-03-27
5269  , Ashley Lee          , 381   , 2  , 484.6   , 2025-03-29
5270  , Zachary Hernandez   , 795   , 9  , 1830.49 , 2025-04-14
5271  , Joseph Dunlap       , 379   , 5  , 102.24  , 2025-04-08
5272  , Ashley Smith        , 180   , 5  , 381.99  , 2025-04-27
5273  , Ross Ruiz           , 620   , 6  , 693.54  , 2025-03-20
5274  , John Cooke          , 846   , 5  , 278.22  , 2025-04-23
5275  , Sheena Brown        , 742   , 7  , 1473.34 , 2025-03-11
5276  , Joshua Brown        , 901   , 4  , 873.81  , 2025-05-08
5277  , Robert Winters      , 215   , 3  , 80.41   , 2025-03-02
5278  , Deborah Stone       , 769   , 4  , 42.69   , 2025-04-14
5279  , Michelle Acosta     , 890   , 7  , 202.63  , 2025-04-28
5280  , Sheri Fields        , 421   , 9  , 2960.53 , 2025-03-25
5281  , Joyce Wright        , 999   , 4  , 1567.07 , 2025-05-05
5282  , Kathryn Gonzales    , 271   , 2  , 488.73  , 2025-02-15
5283  , Sheryl White        , 244   , 7  , 3313.54 , 2025-03-26
5284  , Keith Bonilla       , 366   , 5  , 195.59  , 2025-05-03
5285  , Dr. Monica Pugh DVM , 756   , 4  , 929.2   , 2025-05-03
5286  , Kristina Clark      , 346   , 1  , 282.2   , 2025-04-21
5287  , Philip Woods        , 730   , 5  , 775.58  , 2025-02-28
5288  , Erin Reed           , 644   , 8  , 1963.0  , 2025-04-22
5289  , Jason Montoya       , 940   , 9  , 1643.15 , 2025-04-16
5290  , Jessica Diaz        , 208   , 6  , 858.82  , 2025-03-15
5291  , Michael Henderson   , 893   , 8  , 2035.01 , 2025-04-23
5292  , Jose Hall           , 653   , 4  , 1484.9  , 2025-04-15
5293  , Vincent Mcmahon     , 79    , 9  , 692.47  , 2025-04-16
5294  , Michael Davis       , 269   , 5  , 123.7   , 2025-05-11
5295  , Lisa Dunn           , 400   , 3  , 471.91  , 2025-03-04
5296  , Kelsey Morrison     , 500   , 7  , 2797.77 , 2025-02-19
5297  , Charles Wyatt       , 381   , 9  , 2180.69 , 2025-03-01
5298  , Justin Klein        , 96    , 1  , 188.44  , 2025-05-02
5299  , Timothy Carroll     , 882   , 2  , 997.07  , 2025-04-28
5300  , Brett Bender        , 750   , 3  , 500.17  , 2025-02-18
5301  , Michael Powell      , 395   , 10 , 1884.87 , 2025-04-11
5302  , Brooke Watts        , 195   , 1  , 299.78  , 2025-04-01
5303  , Xavier Underwood    , 775   , 8  , 1965.77 , 2025-04-20
5304  , Jennifer Murray     , 83    , 6  , 1503.58 , 2025-04-29
5305  , Angela Gutierrez    , 74    , 2  , 861.13  , 2025-03-26
5306  , George Weaver       , 221   , 5  , 632.53  , 2025-03-30
5307  , Linda Ward          , 938   , 7  , 1591.04 , 2025-02-26
5308  , Dr. Joshua Johnson  , 610   , 5  , 1125.93 , 2025-04-10
5309  , Mindy Robles        , 968   , 4  , 1612.69 , 2025-03-15
5310  , Tammy Johnson       , 988   , 5  , 2383.66 , 2025-02-25
5311  , Alex Thompson       , 982   , 8  , 2039.28 , 2025-05-02
5312  , Amy Graham          , 797   , 3  , 1357.28 , 2025-03-29
5313  , Michael Jones       , 233   , 7  , 2399.78 , 2025-04-19
5314  , David Le            , 723   , 6  , 1641.52 , 2025-04-22
5315  , Jesse Johnson       , 786   , 1  , 404.77  , 2025-04-19
5316  , Joseph Mcbride      , 216   , 4  , 1720.34 , 2025-05-13
5317  , Kelly Lamb          , 489   , 8  , 3758.09 , 2025-04-08
5318  , Randall Whitney     , 341   , 1  , 293.24  , 2025-03-05
5319  , Carlos Garza        , 616   , 2  , 36.42   , 2025-02-18
5320  , Stephanie Adkins    , 149   , 1  , 40.2    , 2025-04-13
5321  , Kelly Aguirre       , 990   , 10 , 4073.71 , 2025-03-26
5322  , Deanna Saunders     , 864   , 3  , 469.1   , 2025-05-13
5323  , April Bauer         , 321   , 3  , 424.06  , 2025-04-05
5324  , Dr. Jeffrey Osborne , 335   , 6  , 459.31  , 2025-04-25
5325  , Veronica Williams   , 570   , 1  , 42.74   , 2025-04-27
5326  , Laurie Parker       , 27    , 10 , 3260.06 , 2025-03-15
5327  , Adam Barry          , 136   , 3  , 869.94  , 2025-03-16
5328  , Brett Ray           , 528   , 1  , 392.74  , 2025-03-09
5329  , Rhonda Graham       , 223   , 2  , 338.78  , 2025-02-26
5330  , Jared Mcgrath       , 403   , 10 , 1285.73 , 2025-04-05
5331  , Mary Silva          , 218   , 2  , 307.36  , 2025-03-21
5332  , Michael Hernandez   , 70    , 10 , 4553.36 , 2025-04-12
5333  , Miguel Reese        , 3     , 2  , 245.58  , 2025-02-23
5334  , Paul Flores         , 227   , 8  , 1620.27 , 2025-03-16
5335  , Amy Thornton        , 413   , 2  , 822.73  , 2025-02-23
5336  , Marcus Decker       , 58    , 4  , 1169.9  , 2025-03-19
5337  , Scott Edwards       , 282   , 10 , 3375.0  , 2025-05-09
5338  , Austin Francis      , 438   , 5  , 539.94  , 2025-02-17
5339  , Debra Martinez DDS  , 171   , 9  , 3526.84 , 2025-03-21
5340  , Scott Chen          , 141   , 4  , 1044.3  , 2025-03-26
5341  , Todd Drake          , 78    , 10 , 4081.67 , 2025-03-25
5342  , Jennifer Higgins    , 452   , 10 , 1739.26 , 2025-03-04
5343  , Jessica Goodman     , 257   , 3  , 485.84  , 2025-04-22
5344  , Joseph Figueroa     , 220   , 9  , 3375.14 , 2025-02-18
5345  , Sean Gonzalez       , 445   , 1  , 277.66  , 2025-03-01
5346  , David Lewis         , 336   , 4  , 32.53   , 2025-03-11
5347  , Jodi Schultz        , 419   , 1  , 314.03  , 2025-05-02
5348  , Joshua Santos       , 431   , 9  , 4355.91 , 2025-03-04
5349  , Daniel Compton      , 809   , 1  , 29.9    , 2025-05-05
5350  , Stefanie Thompson   , 77    , 8  , 3204.5  , 2025-04-22
5351  , Lisa Johnson        , 308   , 1  , 97.75   , 2025-04-30
5352  , Jacob Holden        , 31    , 2  , 22.16   , 2025-03-08
5353  , Jamie White         , 545   , 10 , 1113.77 , 2025-03-04
5354  , Edwin Solomon       , 445   , 5  , 1388.28 , 2025-04-25
5355  , Phillip Douglas     , 684   , 1  , 197.04  , 2025-03-12
5356  , Rachel White        , 860   , 3  , 220.29  , 2025-03-15
5357  , Jenna Cowan         , 411   , 10 , 1121.58 , 2025-03-29
5358  , Frank Gray          , 101   , 3  , 878.01  , 2025-03-24
5359  , Dennis Young        , 19    , 7  , 2381.24 , 2025-04-16
5360  , Brenda Smith        , 527   , 6  , 2933.72 , 2025-03-22
5361  , Bonnie Allen        , 12    , 2  , 479.82  , 2025-03-07
5362  , Cheryl Perry        , 572   , 4  , 1891.28 , 2025-03-16
5363  , Kayla Dennis        , 944   , 4  , 43.3    , 2025-04-07
5364  , Devon Bowman        , 243   , 5  , 2445.54 , 2025-05-03
5365  , Gregory Ramos       , 72    , 4  , 165.38  , 2025-03-07
5366  , Carla Johnson       , 272   , 9  , 4405.79 , 2025-05-13
5367  , Suzanne Hill        , 962   , 1  , 130.34  , 2025-03-28
5368  , Stephen Anderson    , 342   , 9  , 583.09  , 2025-02-27
5369  , William Burke       , 837   , 1  , 280.01  , 2025-03-15
5370  , Elaine Wiley        , 818   , 3  , 712.81  , 2025-05-12
5371  , Brandon Reed        , 63    , 3  , 676.03  , 2025-03-08
5372  , Melissa Russell     , 550   , 7  , 2944.96 , 2025-03-21
5373  , Carmen Schmidt      , 340   , 10 , 2029.98 , 2025-04-08
5374  , Seth Brown          , 791   , 2  , 678.65  , 2025-04-07
5375  , Steven Thomas MD    , 388   , 5  , 2013.24 , 2025-03-19
5376  , Colleen Smith       , 855   , 2  , 256.61  , 2025-02-21
5377  , Mallory Chavez      , 144   , 5  , 1134.46 , 2025-04-30
5378  , Kayla Payne         , 679   , 4  , 1831.4  , 2025-05-02
5379  , Juan Brown          , 201   , 1  , 38.22   , 2025-03-31
5380  , Travis Little       , 668   , 9  , 2103.32 , 2025-05-12
5381  , Joshua Gordon       , 277   , 9  , 4060.84 , 2025-03-06
5382  , Jason Miller        , 693   , 6  , 1460.97 , 2025-03-22
5383  , Matthew Chavez      , 431   , 1  , 483.99  , 2025-04-10
5384  , Don Roy             , 663   , 4  , 1779.41 , 2025-03-24
5385  , Melanie Meyer       , 670   , 2  , 569.29  , 2025-05-12
5386  , Dwayne Meyer        , 57    , 7  , 182.49  , 2025-03-25
5387  , Charles Jones       , 953   , 4  , 28.04   , 2025-04-28
5388  , Dale Carter         , 957   , 6  , 1403.97 , 2025-05-08
5389  , Megan Nguyen        , 988   , 5  , 2383.66 , 2025-04-14
5390  , Carlos Clarke       , 843   , 4  , 1337.48 , 2025-04-20
5391  , Jonathan Robinson   , 633   , 9  , 243.1   , 2025-04-08
5392  , Charles Pena        , 559   , 2  , 25.37   , 2025-04-29
5393  , Joanna Wilson       , 58    , 9  , 2632.27 , 2025-03-18
5394  , Elizabeth Richards  , 998   , 5  , 432.97  , 2025-04-14
5395  , Kenneth Hamilton DDS, 29    , 5  , 1381.59 , 2025-04-03
5396  , Mark Horton         , 748   , 2  , 80.77   , 2025-03-05
5397  , Justin Hunter       , 718   , 10 , 1338.33 , 2025-05-12
5398  , Mrs. Sabrina Hughes , 512   , 7  , 100.79  , 2025-04-21
5399  , Austin Silva        , 183   , 6  , 350.59  , 2025-05-05
5400  , Dustin Wright       , 276   , 9  , 1706.43 , 2025-03-01
5401  , Megan Black         , 816   , 7  , 590.03  , 2025-03-15
5402  , Lauren Green        , 747   , 9  , 1374.94 , 2025-03-05
5403  , Nathan Roberts      , 481   , 9  , 3065.43 , 2025-04-27
5404  , Regina Simpson      , 627   , 1  , 464.89  , 2025-05-11
5405  , Matthew Pennington  , 494   , 2  , 630.65  , 2025-03-08
5406  , Eric Russell        , 558   , 3  , 1482.85 , 2025-02-23
5407  , Mr. Devon Nelson PhD, 35    , 10 , 2766.04 , 2025-04-05
5408  , Rhonda Ward         , 389   , 6  , 2016.57 , 2025-04-22
5409  , Jennifer Mccarty    , 579   , 9  , 1453.02 , 2025-02-23
5410  , Emma Baldwin        , 286   , 7  , 1739.12 , 2025-02-23
5411  , David Chapman       , 149   , 4  , 160.79  , 2025-04-25
5412  , Brenda Price        , 820   , 5  , 561.08  , 2025-02-22
5413  , Kelly Barnett       , 366   , 5  , 195.59  , 2025-05-14
5414  , Bryan Ruiz          , 978   , 3  , 1482.11 , 2025-04-26
5415  , Shawn Moore         , 746   , 6  , 1288.66 , 2025-04-21
5416  , Adam Baldwin        , 847   , 10 , 1978.23 , 2025-04-24
5417  , Tyler Mueller       , 565   , 10 , 4698.67 , 2025-05-13
5418  , Joanne Ramos        , 223   , 6  , 1016.34 , 2025-02-25
5419  , Rebecca Smith       , 529   , 9  , 2941.27 , 2025-05-13
5420  , Jennifer Contreras  , 250   , 2  , 393.68  , 2025-04-09
5421  , Michele Williams    , 441   , 8  , 744.01  , 2025-03-26
5422  , Kimberly Burns      , 573   , 3  , 1048.83 , 2025-03-02
5423  , Pamela Bell MD      , 242   , 2  , 342.0   , 2025-03-13
5424  , Christina Hicks     , 620   , 2  , 231.18  , 2025-03-23
